.ID.  localsearch  rho  ants  statusElite  iteration  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
303  3  0.28  25  e  2  5088370.33333333|575  1  0.29  23  ne  3  4416828.57142857
303  3  0.28  25  e  2  5088370.33333333|577  2  0.29  24  ne  3  4410091.14285714
303  3  0.28  25  e  2  5088370.33333333|578  2  0.29  28  ne  3  4418371.71428571
303  3  0.28  25  e  2  5088370.33333333|579  3  0.25  25  ne  3  4400948.57142857
303  3  0.28  25  e  2  5088370.33333333|580  3  0.28  25  ne  3  5088370.33333333
303  3  0.28  25  e  2  5088370.33333333|582  3  0.26  25  ne  3  4397457.14285714
303  3  0.28  25  e  2  5088370.33333333|583  1  0.3  24  ne  3  4420005.14285714
303  3  0.28  25  e  2  5088370.33333333|584  3  0.28  26  ne  3  4397558.85714286
303  3  0.28  25  e  2  5088370.33333333|589  3  0.28  26  ne  3  4396691.42857143
303  3  0.28  25  e  2  5088370.33333333|593  3  0.28  24  ne  3  4398085.14285714
303  3  0.28  25  e  2  5088370.33333333|595  3  0.28  25  ne  3  5088370.33333333
303  3  0.28  25  e  2  5088370.33333333|601  0  0.29  26  ne  3  4417740.85714286
303  3  0.28  25  e  2  5088370.33333333|602  3  0.27  24  ne  3  5089169.16666667
303  3  0.28  25  e  2  5088370.33333333|604  3  0.28  23  ne  3  4394943.42857143
303  3  0.28  25  e  2  5088370.33333333|606  1  0.27  27  ne  3  4411700.57142857
303  3  0.28  25  e  2  5088370.33333333|608  3  0.29  23  ne  3  5088294
303  3  0.28  25  e  2  5088370.33333333|611  0  0.27  25  ne  3  4422945.14285714
303  3  0.28  25  e  2  5088370.33333333|614  3  0.3  26  ne  3  5086836
303  3  0.28  25  e  2  5088370.33333333|619  3  0.28  23  ne  3  4394879.14285714
303  3  0.28  25  e  2  5088370.33333333|620  3  0.29  25  ne  3  4395414.28571429
303  3  0.28  25  e  2  5088370.33333333|621  3  0.28  25  ne  3  5088559
303  3  0.28  25  e  2  5088370.33333333|622  3  0.29  25  ne  3  4395414.28571429
303  3  0.28  25  e  2  5088370.33333333|626  3  0.3  24  ne  3  5089031.66666667
303  3  0.28  25  e  2  5088370.33333333|627  3  0.25  26  ne  3  5087178.83333333
303  3  0.28  25  e  2  5088370.33333333|629  3  0.27  26  ne  3  4397462
303  3  0.28  25  e  2  5088370.33333333|631  2  0.28  27  ne  3  4415034.28571429
303  3  0.28  25  e  2  5088370.33333333|632  3  0.26  22  ne  3  5088982.33333333
303  3  0.28  25  e  2  5088370.33333333|634  3  0.28  27  ne  3  4398059.14285714
303  3  0.28  25  e  2  5088370.33333333|635  3  0.29  26  ne  3  5089113.5
303  3  0.28  25  e  2  5088370.33333333|637  2  0.26  25  ne  3  4417118
303  3  0.28  25  e  2  5088370.33333333|638  3  0.31  25  ne  3  5090416.66666667
303  3  0.28  25  e  2  5088370.33333333|640  3  0.26  24  ne  3  5087532.16666667
303  3  0.28  25  e  2  5088370.33333333|645  3  0.28  26  ne  3  4396691.42857143
303  3  0.28  25  e  2  5088370.33333333|648  3  0.29  25  ne  3  4395414.28571429
303  3  0.28  25  e  2  5088370.33333333|651  3  0.27  26  ne  3  4397076
303  3  0.28  25  e  2  5088370.33333333|653  3  0.27  25  ne  3  5090751
303  3  0.28  25  e  2  5088370.33333333|654  3  0.3  25  ne  3  4396351.14285714
303  3  0.28  25  e  2  5088370.33333333|655  1  0.29  25  ne  3  4416112.28571429
303  3  0.28  25  e  2  5088370.33333333|657  3  0.26  24  ne  3  5088137.66666667
199  3  0.27  7  e  2  5085023.66666667|468  3  0.26  8  ne  3  5087501.5
199  3  0.27  7  e  2  5085023.66666667|469  2  0.27  8  ne  3  4415474.57142857
199  3  0.27  7  e  2  5085023.66666667|471  1  0.25  6  ne  3  4425832.57142857
199  3  0.27  7  e  2  5085023.66666667|475  3  0.28  4  ne  3  5088437.83333333
199  3  0.27  7  e  2  5085023.66666667|477  3  0.28  5  ne  3  5088778.5
199  3  0.27  7  e  2  5085023.66666667|481  3  0.28  7  ne  3  5086427.66666667
199  3  0.27  7  e  2  5085023.66666667|485  2  0.26  6  ne  3  4415984.85714286
199  3  0.27  7  e  2  5085023.66666667|490  3  0.27  6  ne  3  5083081.83333333
199  3  0.27  7  e  2  5085023.66666667|494  3  0.28  6  ne  3  4398517.71428571
199  3  0.27  7  e  2  5085023.66666667|495  3  0.3  5  ne  3  5086825.33333333
199  3  0.27  7  e  2  5085023.66666667|496  2  0.28  6  ne  3  4412024
199  3  0.27  7  e  2  5085023.66666667|497  1  0.27  8  ne  3  4418512
199  3  0.27  7  e  2  5085023.66666667|498  3  0.26  9  ne  3  5087344
199  3  0.27  7  e  2  5085023.66666667|499  3  0.27  6  ne  3  5083081.83333333
199  3  0.27  7  e  2  5085023.66666667|503  3  0.28  6  ne  3  4397268.57142857
199  3  0.27  7  e  2  5085023.66666667|504  3  0.27  8  ne  3  4397073.14285714
199  3  0.27  7  e  2  5085023.66666667|505  0  0.26  8  ne  3  4421738
199  3  0.27  7  e  2  5085023.66666667|509  3  0.27  8  ne  3  4397073.14285714
199  3  0.27  7  e  2  5085023.66666667|510  3  0.26  5  ne  3  5086384.66666667
199  3  0.27  7  e  2  5085023.66666667|511  0  0.26  6  ne  3  4432449.71428571
199  3  0.27  7  e  2  5085023.66666667|514  3  0.27  7  ne  3  5085023.66666667
199  3  0.27  7  e  2  5085023.66666667|516  3  0.24  6  ne  3  5089715.16666667
199  3  0.27  7  e  2  5085023.66666667|517  3  0.26  9  ne  3  5087344
199  3  0.27  7  e  2  5085023.66666667|519  3  0.26  9  ne  3  5087344
199  3  0.27  7  e  2  5085023.66666667|531  3  0.27  7  ne  3  5085023.66666667
199  3  0.27  7  e  2  5085023.66666667|532  1  0.26  7  ne  3  4418584.28571429
199  3  0.27  7  e  2  5085023.66666667|537  3  0.27  9  ne  3  5090401.33333333
199  3  0.27  7  e  2  5085023.66666667|541  3  0.26  10  ne  3  5089360
199  3  0.27  7  e  2  5085023.66666667|543  3  0.26  7  ne  3  4398070.57142857
199  3  0.27  7  e  2  5085023.66666667|548  3  0.26  10  ne  3  5089360
199  3  0.27  7  e  2  5085023.66666667|551  3  0.26  7  ne  3  4397375.14285714
199  3  0.27  7  e  2  5085023.66666667|560  1  0.27  7  ne  3  4421998.28571429
199  3  0.27  7  e  2  5085023.66666667|562  3  0.28  10  ne  3  5089384
199  3  0.27  7  e  2  5085023.66666667|567  3  0.28  7  ne  3  5086427.66666667
199  3  0.27  7  e  2  5085023.66666667|585  3  0.25  9  ne  3  5088380.83333333
199  3  0.27  7  e  2  5085023.66666667|587  1  0.27  7  ne  3  4421998.28571429
199  3  0.27  7  e  2  5085023.66666667|588  3  0.27  5  ne  3  5088826.66666667
199  3  0.27  7  e  2  5085023.66666667|590  1  0.27  9  ne  3  4420471.42857143
199  3  0.27  7  e  2  5085023.66666667|591  3  0.28  8  ne  3  5088663.83333333
199  3  0.27  7  e  2  5085023.66666667|596  3  0.28  9  ne  3  5086367.66666667
199  3  0.27  7  e  2  5085023.66666667|598  2  0.25  7  ne  3  4417988
