.ID.  localsearch  rho  ants  statusElite  iteration - 1  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
475  3  0.1  27  e  2  3070360.25|634  3  0.09  27  ne  3  3073940.5
475  3  0.1  27  e  2  3070360.25|637  3  0.11  26  ne  3  3070503.25
475  3  0.1  27  e  2  3070360.25|642  3  0.09  29  ne  3  3075168.25
475  3  0.1  27  e  2  3070360.25|643  0  0.11  28  ne  3  3085379
475  3  0.1  27  e  2  3070360.25|645  3  0.11  26  ne  3  3070698.25
475  3  0.1  27  e  2  3070360.25|647  3  0.1  24  ne  3  3072073.75
475  3  0.1  27  e  2  3070360.25|648  0  0.07  27  ne  3  3079118.5
475  3  0.1  27  e  2  3070360.25|650  0  0.1  26  ne  3  3088635.25
475  3  0.1  27  e  2  3070360.25|651  3  0.1  25  ne  3  3074975.25
475  3  0.1  27  e  2  3070360.25|654  3  0.11  28  ne  3  3065873.75
475  3  0.1  27  e  2  3070360.25|655  3  0.12  29  ne  3  3074207.25
475  3  0.1  27  e  2  3070360.25|658  3  0.09  28  ne  3  3071553.5
475  3  0.1  27  e  2  3070360.25|662  3  0.09  25  ne  3  3073496.75
