.ID.  localsearch  rho  ants  statusElite  iteration  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
360  3  0.6  33  e  2  4229696.61538462|620  3  0.73  32  ne  3  4230115.38461538
360  3  0.6  33  e  2  4229696.61538462|622  0  0.53  36  ne  3  6019273.2
360  3  0.6  33  e  2  4229696.61538462|623  3  0.52  44  ne  3  5966983.2
360  3  0.6  33  e  2  4229696.61538462|624  3  0.6  53  ne  3  5971646.4
360  3  0.6  33  e  2  4229696.61538462|625  3  0.45  38  ne  3  4230157.84615385
360  3  0.6  33  e  2  4229696.61538462|627  3  0.65  46  ne  3  4239133.84615385
360  3  0.6  33  e  2  4229696.61538462|630  0  0.71  36  ne  3  6021750.8
360  3  0.6  33  e  2  4229696.61538462|631  3  0.7  25  ne  3  4233943.07692308
360  3  0.6  33  e  2  4229696.61538462|633  3  0.64  31  ne  3  4227706.46153846
360  3  0.6  33  e  2  4229696.61538462|638  3  0.69  24  ne  3  4231919.84615385
360  3  0.6  33  e  2  4229696.61538462|643  3  0.58  26  ne  3  5968760.4
304  3  0.33  60  e  2  4228679.84615385|491  3  0.4  59  ne  3  4233432.30769231
304  3  0.33  60  e  2  4228679.84615385|492  2  0.2  62  ne  3  5990895.6
304  3  0.33  60  e  2  4228679.84615385|494  3  0.3  61  ne  3  4230289.23076923
304  3  0.33  60  e  2  4228679.84615385|501  3  0.32  67  ne  3  4232384.46153846
304  3  0.33  60  e  2  4228679.84615385|504  0  0.24  76  ne  3  5992822.4
304  3  0.33  60  e  2  4228679.84615385|508  3  0.34  59  ne  3  5971195.2
304  3  0.33  60  e  2  4228679.84615385|509  3  0.33  54  ne  3  4230467.84615385
304  3  0.33  60  e  2  4228679.84615385|510  3  0.39  57  ne  3  5968894.8
304  3  0.33  60  e  2  4228679.84615385|511  3  0.43  69  ne  3  4233074.92307692
304  3  0.33  60  e  2  4228679.84615385|512  3  0.22  62  ne  3  5968686
304  3  0.33  60  e  2  4228679.84615385|514  2  0.38  49  ne  3  5978112
304  3  0.33  60  e  2  4228679.84615385|515  3  0.2  57  ne  3  4229188.92307692
304  3  0.33  60  e  2  4228679.84615385|516  3  0.18  48  ne  3  4232751.84615385
304  3  0.33  60  e  2  4228679.84615385|519  3  0.46  66  ne  3  5967988
304  3  0.33  60  e  2  4228679.84615385|522  3  0.3  51  ne  3  4229503.69230769
304  3  0.33  60  e  2  4228679.84615385|523  0  0.26  59  ne  3  5991144
304  3  0.33  60  e  2  4228679.84615385|525  3  0.18  66  ne  3  4231972.46153846
304  3  0.33  60  e  2  4228679.84615385|527  3  0.42  70  ne  3  4235879.23076923
304  3  0.33  60  e  2  4228679.84615385|530  3  0.23  55  ne  3  4231569.23076923
304  3  0.33  60  e  2  4228679.84615385|531  3  0.31  49  ne  3  5968717.2
304  3  0.33  60  e  2  4228679.84615385|534  2  0.35  58  ne  3  5994653.2
304  3  0.33  60  e  2  4228679.84615385|539  3  0.25  79  ne  3  5971966
304  3  0.33  60  e  2  4228679.84615385|542  3  0.23  77  ne  3  4232438.61538462
304  3  0.33  60  e  2  4228679.84615385|547  0  0.07  57  ne  3  5998702.8
304  3  0.33  60  e  2  4228679.84615385|549  3  0.4  65  ne  3  4231517.53846154
304  3  0.33  60  e  2  4228679.84615385|550  3  0.32  62  ne  3  4235760.76923077
304  3  0.33  60  e  2  4228679.84615385|552  3  0.25  57  ne  3  4232054.76923077
304  3  0.33  60  e  2  4228679.84615385|554  3  0.25  66  ne  3  4235404.76923077
304  3  0.33  60  e  2  4228679.84615385|555  3  0.32  60  ne  3  4229821.53846154
